Type,Text,C3,C4,C5
spam,"Congrats 2 mobile 3G Videophones R yours. call 09063458130 now! videochat wid ur mates, play java games, Dload polypH music, noline rentl. bx420. ip4. 5we. 150p",,,
ham,Is she replying. Has boye changed his phone number,,,
ham,"Goodmorning, Today i am late for  &lt;#&gt; min.",,,
ham,So what about you. What do you remember,,,
ham,Guess he wants alone time. We could just show up and watch when they do..,,,
spam,Monthly password for wap. mobsi.com is 391784. Use your wap phone not PC.,,,
ham,"We made it! Eta at taunton is 12:30 as planned, hope that���s still okday?! Good to see you! :-xx",,,
ham,Wat r u doing now?,,,
ham,Yar i wanted 2 scold u yest but late already... I where got zhong se qing you? If u ask me b4 he ask me then i'll go out w u all lor. N u still can act so real.,,,
ham,Nothin comes to my mind. �� help me buy hanger lor. Ur laptop not heavy?,,,
spam,"Dear Voucher Holder, To claim this weeks offer, at you PC please go to http://www.e-tlp.co.uk/reward. Ts&Cs apply.",,,
ham,I think it's all still in my car,,,
spam,"Your free ringtone is waiting to be collected. Simply text the password \MIX\"" to 85069 to verify. Get Usher and Britney. FML", PO Box 5249," MK17 92H. 450Ppw 16""",
spam,Free 1st week entry 2 TEXTPOD 4 a chance 2 win 40GB iPod or �250 cash every wk. Txt POD to 84128 Ts&Cs www.textpod.net custcare 08712405020.,,,
ham,\SHIT BABE.. THASA BIT MESSED UP.YEH, SHE SHUDVETOLD U. DID URGRAN KNOW?NEWAY," ILLSPEAK 2 U2MORO WEN IM NOT ASLEEP...\""""",
ham,I dont have that much image in class.,,,
ham,No message..no responce..what happend?,,,
ham,i felt so...not any conveying reason.. Ese he... What about me?,,,
ham,I love ya too but try and budget your money better babe. Gary would freak on me if he knew,,,
ham,"The last thing i ever wanted to do was hurt you. And i didn't think it would have. You'd laugh, be embarassed, delete the tag and keep going. But as far as i knew, it wasn't even up. The fact that you even felt like i would do it to hurt you shows you really don't know me at all. It was messy wednesday, but it wasn't bad. The problem i have with it is you HAVE the time to clean it, but you choose not to. You skype, you take pictures, you sleep, you want to go out. I don't mind a few things here and there, but when you don't make the bed, when you throw laundry on top of it, when i can't have a friend in the house because i'm embarassed that there's underwear and bras strewn on the bed, pillows on the floor, that's something else. You used to be good about at least making the bed.",,,
ham,Another month. I need chocolate weed and alcohol.,,,
ham,I accidentally deleted the message. Resend please.,,,
ham,Lmao. Take a pic and send it to me.,,,
ham,Yo you guys ever figure out how much we need for alcohol? Jay and I are trying to figure out how much we can safely spend on weed,,,
ham,"Hi, Mobile no.  &lt;#&gt;  has added you in their contact list on www.fullonsms.com It s a great place to send free sms to people For more visit fullonsms.com",,,
ham,Yo! Howz u? girls never rang after india. L,,,
ham,Lol you won't feel bad when I use her money to take you out to a steak dinner =D,,,
ham,I not busy juz dun wan 2 go so early.. Hee.. ,,,
ham,Wife.how she knew the time of murder exactly,,,
spam,URGENT! Your Mobile number has been awarded with a �2000 prize GUARANTEED. Call 09058094455 from land line. Claim 3030. Valid 12hrs only,,,
ham,"Wen ur lovable bcums angry wid u, dnt take it seriously.. Coz being angry is d most childish n true way of showing deep affection, care n luv!.. kettoda manda... Have nice day da.",,,
ham,"1) Go to write msg 2) Put on Dictionary mode 3)Cover the screen with hand, 4)Press  &lt;#&gt; . 5)Gently remove Ur hand.. Its interesting..:)",,,
ham,Yeah confirmed for you staying at  that weekend,,,
ham,Anytime...,,,
ham,"I know you are thinkin malaria. But relax, children cant handle malaria. She would have been worse and its gastroenteritis. If she takes enough to replace her loss her temp will reduce. And if you give her malaria meds now she will just vomit. Its a self limiting illness she has which means in a few days it will completely stop",,,
ham,K.k:)i'm going to tirunelvali this week to see my uncle ..i already spend the amount by taking dress .so only i want money.i will give it on feb 1,,,
ham,If you are not coughing then its nothing,,,
ham,Good Morning plz call me sir,,,
ham,I dont. Can you send it to me. Plus how's mode.,,,
ham,IM FINE BABES AINT BEEN UP 2 MUCH THO! SAW SCARY MOVIE YEST ITS QUITE FUNNY! WANT 2MRW AFTERNOON? AT TOWN OR MALL OR SUMTHIN?xx,,,
ham,Where are you ? What do you do ? How can you stand to be away from me ? Doesn't your heart ache without me ? Don't you wonder of me ? Don't you crave me ?,,,
ham,Did you stitch his trouser,,,
ham,"Yo carlos, a few friends are already asking me about you, you working at all this weekend?",,,
ham,Bring home some Wendy =D,,,
ham,S now only i took tablets . Reaction morning only.,,,
ham,Ah you see. You have to be in the lingo. I will let you know wot on earth it is when has finished making it!,,,
ham,Fine i miss you very much.,,,
ham,What Today-sunday..sunday is holiday..so no work..,,,
ham,I asked you to call him now ok,,,
ham,Ok.ok ok..then..whats ur todays plan,,,
ham,"\CHEERS U TEX MECAUSE U WEREBORED! YEAH OKDEN HUNNY R UIN WK SAT?SOUND��S LIKEYOUR HAVIN GR8FUN J! KEEP UPDAT COUNTINLOTS OF LOVEME XXXXX.\""""",,,
ham,Whos this am in class:-),,,
ham,I'm in a movie... Collect car oredi...,,,
spam,"Free Msg: get Gnarls Barkleys \Crazy\"" ringtone TOTALLY FREE just reply GO to this message right now!""",,,
ham,If I die I want u to have all my stuffs.,,,
spam,LIFE has never been this much fun and great until you came in. You made it truly special for me. I won't forget you! enjoy @ one gbp/sms,,,
ham,Tell me something. Thats okay.,,,
ham,"Just dropped em off, omw back now",,,
ham,"I'm outside islands, head towards hard rock and you'll run into me",,,
ham,I probably won't eat at all today. I think I'm gonna pop. How was your weekend? Did u miss me?,,,
ham,"FR'NDSHIP is like a needle of a clock. Though V r in d same clock, V r nt able 2 met. Evn if V meet,itz only 4few seconds. Bt V alwys stay conected. Gud 9t;-)",,,
ham,I dled 3d its very imp,,,
spam,"U can WIN �100 of Music Gift Vouchers every week starting NOW Txt the word DRAW to 87066 TsCs www.ldew.com SkillGame,1Winaweek, age16.150ppermessSubscription",,,
spam,tells u 2 call 09066358152 to claim �5000 prize. U have 2 enter all ur mobile & personal details @ the prompts. Careful!,,,
spam,Do you want 750 anytime any network mins 150 text and a NEW VIDEO phone for only five pounds per week call 08002888812 or reply for delivery tomorrow,,,
ham,Dunno dat's wat he told me. Ok lor...,,,
spam,Back 2 work 2morro half term over! Can U C me 2nite 4 some sexy passion B4 I have 2 go back? Chat NOW 09099726481 Luv DENA Calls �1/minMobsmoreLKPOBOX177HP51FL,,,
ham,Long time. You remember me today.,,,
ham,Anything...,,,
ham,Its not that time of the month nor mid of the time?,,,
spam,"Our dating service has been asked 2 contact U by someone shy! CALL 09058091870 NOW all will be revealed. POBox84, M26 3UZ 150p",,,
ham,The message sent is askin for  &lt;#&gt; dollars. Shoul i pay  &lt;#&gt;  or  &lt;#&gt; ?,,,
spam,"Congrats 2 mobile 3G Videophones R yours. call 09063458130 now! videochat wid ur mates, play java games, Dload polypH music, noline rentl. bx420. ip4. 5we. 150p",,,
ham,"There'll be a minor shindig at my place later tonight, you interested?",,,
ham,We still on for tonight?,,,
ham,Feel Yourself That You Are Always Happy.. Slowly It Becomes Your Habit &amp; Finally It Becomes Part Of Your Life.. Follow It.. Happy Morning &amp; Have A Happy Day:),,,
ham,U come n search tat vid..not finishd..,,,
ham,K still are you loving me.,,,
ham,"Yeah why not, is the gang all ready",,,
ham,Ugh its been a long day. I'm exhausted. Just want to cuddle up and take a nap,,,
ham,I not at home now lei...,,,
ham,Lol they were mad at first but then they woke up and gave in.,,,
ham,"\Hi darlin i cantdo anythingtomorrow as myparents aretaking me outfor a meal. when are u free? Katexxx\""""",,,
ham,R u saying i should re order the slippers cos i had to pay for returning it.,,,
spam,URGENT! Your Mobile number has been awarded with a �2000 prize GUARANTEED. Call 09061790121 from land line. Claim 3030. Valid 12hrs only 150ppm,,,
ham,HARD BUT TRUE: How much you show &amp;  express your love to someone....that much it will hurt when they leave you or you get seperated...!�����_??�۬ud evening...,,,
ham,Nothing but we jus tot u would ask cos u ba gua... But we went mt faber yest... Yest jus went out already mah so today not going out... Jus call lor...,,,
ham,"7 wonders in My WORLD 7th You 6th Ur style 5th Ur smile 4th Ur Personality 3rd Ur Nature 2nd Ur SMS and 1st \Ur Lovely Friendship\""... good morning dear""",,,
spam,Kit Strip - you have been billed 150p. Netcollex Ltd. PO Box 1013 IG11 OJA,,,
ham,Lol ... I really need to remember to eat when I'm drinking but I do appreciate you keeping me company that night babe *smiles*,,,
ham,Siva is in hostel aha:-.,,,
ham,"Sorry, I'll call later In meeting.",,,
ham,Hai priya are you right. What doctor said pa. Where are you.,,,
ham,Erutupalam thandiyachu,,,
ham,"Faith makes things possible,Hope makes things work,Love makes things beautiful,May you have all three this Christmas!Merry Christmas!",,,
spam,How about getting in touch with folks waiting for company? Just txt back your NAME and AGE to opt in! Enjoy the community (150p/SMS),,,
ham,No i am not having not any movies in my laptop,,,
ham,Let Ur Heart Be Ur Compass Ur Mind Ur Map Ur Soul Ur Guide And U Will Never loose in world....gnun - Sent via WAY2SMS.COM,,,
ham,�� log off 4 wat. It's sdryb8i,,,
ham,I know you mood off today,,,
ham,WHORE YOU ARE UNBELIEVABLE.,,,
ham,I've reached home finally...,,,
ham,"Yeah, probably but not sure. Ilol let u know, but personally I wuldnt bother, then again if ur goin to then I mite as well!!",,,
ham,Boo I'm on my way to my moms. She's making tortilla soup. Yummmm,,,
ham,Really? I crashed out cuddled on my sofa.,,,
ham,You got called a tool?,,,
spam,Do you want a New Nokia 3510i Colour Phone Delivered Tomorrow? With 200 FREE minutes to any mobile + 100 FREE text + FREE camcorder Reply or Call 08000930705,,,
ham,I wil be there with in  &lt;#&gt;  minutes. Got any space,,,
ham,Nutter. Cutter. Ctter. Cttergg. Cttargg. Ctargg. Ctagg. ie you,,,
ham,No:-)i got rumour that you going to buy apartment in chennai:-),,,
spam,URGENT! We are trying to contact U. Todays draw shows that you have won a �2000 prize GUARANTEED. Call 09058094507 from land line. Claim 3030. Valid 12hrs only,,,
ham,That's good. Lets thank God. Please complete the drug. Have lots of water. And have a beautiful day.,,,
ham,Omg if its not one thing its another. My cat has worms :/ when does this bad day end?,,,
ham,"Good afternoon sunshine! How dawns that day ? Are we refreshed and happy to be alive? Do we breathe in the air and smile ? I think of you, my love ... As always",,,
ham,Dont talk to him ever ok its my word.,,,
ham,Ok. Not sure what time tho as not sure if can get to library before class. Will try. See you at some point! Have good eve.,,,
ham,Is fujitsu s series lifebook good?,,,
ham,K...k...when will you give treat?,,,
ham,"Oh! Shit, I thought that was your trip! Loooooool ... That just makes SO much more sense now ... *grins* and the sofa reference was ... The \sleep on a couch\"" link you sent me ... Wasn't that how you went on your trip ? Oh ... And didn't your babe go with you for that celebration with your rents?""",,,
ham,Ok thanx... Take care then...,,,
ham,You give us back my id proof and  &lt;#&gt;  rs. We wont allow you to work. We will come to your home within days,,,
ham,I am late. I will be there at,,,
ham,"no, i *didn't* mean to post it. I wrote it, and like so many other times i've ritten stuff to you, i let it sit there. it WAS what i was feeling at the time. I was angry. Before i left, i hit send, then stop. It wasn't there. I checked on my phone when i got to my car. It wasn't there. You said you didn't sleep, you were bored. So why wouldn't THAT be the time to clean, fold laundry, etc.? At least make the bed?",,,
ham,"I call you later, don't have network. If urgnt, sms me.",,,
ham,"Dear,Me at cherthala.in case u r coming cochin pls call bfore u start.i shall also reach accordingly.or tell me which day u r coming.tmorow i am engaged ans its holiday.",,,
ham,Oh really?? Did you make it on air? What's your talent?,,,
ham,Jesus armand really is trying to tell everybody he can find,,,
ham,Oh k.k..where did you take test?,,,
ham,"Jay wants to work out first, how's 4 sound?",,,
ham,"Superb Thought- \Be grateful that u dont have everything u want. That means u still have an opportunity to be happier tomorrow than u are today.\"":-)""",,,
ham,Ill call you evening ill some ideas.,,,
ham,Nooooooo I'm gonna be bored to death all day. Cable and internet outage.,,,
spam,"This weeks SavaMob member offers are now accessible. Just call 08709501522 for details! SavaMob, POBOX 139, LA3 2WU. Only �1.50/week. SavaMob - offers mobile!",,,
ham,"Ok. Not much to do here though. H&M Friday, cant wait. Dunno wot the hell im gonna do for another 3 weeks! Become a slob- oh wait, already done that! ",,,
ham,K I'll call you when I'm close,,,
ham,Yunny... I'm goin to be late,,,
ham,No I'm in the same boat. Still here at my moms. Check me out on yo. I'm half naked.,,,
ham,(That said can you text him one more time?),,,
ham,Remember to ask alex about his pizza,,,
ham,alright. Thanks for the advice. Enjoy your night out. I'ma try to get some sleep...,,,
ham,Id have to check but there's only like 1 bowls worth left,,,
ham,I will reach ur home in  &lt;#&gt;  minutes,,,
ham,"Yep, the great loxahatchee xmas tree burning of  &lt;#&gt;  starts in an hour",,,
ham,Take something for pain. If it moves however to any side in the next 6hrs see a doctor.,,,
ham,"Sounds gd... Haha... Can... Wah, u yan jiu so fast liao...",,,
spam,"Want to funk up ur fone with a weekly new tone reply TONES2U 2 this text. www.ringtones.co.uk, the original n best. Tones 3GBP network operator rates apply",,,
spam,New TEXTBUDDY Chat 2 horny guys in ur area 4 just 25p Free 2 receive Search postcode or at gaytextbuddy.com. TXT ONE name to 89693,,,
ham,Nt joking seriously i told,,,
spam,"WIN: We have a winner! Mr. T. Foley won an iPod! More exciting prizes soon, so keep an eye on ur mobile or visit www.win-82050.co.uk",,,
ham,Mmmm.... I cant wait to lick it!,,,
spam,PRIVATE! Your 2003 Account Statement for shows 800 un-redeemed S. I. M. points. Call 08715203694 Identifier Code: 40533 Expires 31/10/04,,,
ham,Tmr then �_ brin lar... Aiya later i come n c lar... Mayb �_ neva set properly �_ got da help sheet wif �_...,,,
ham,Just sleeping..and surfing,,,
spam,"Had your contract mobile 11 Mnths? Latest Motorola, Nokia etc. all FREE! Double Mins & Text on Orange tariffs. TEXT YES for callback, no to remove from records",,,
ham,"I haven't forgotten you, i might have a couple bucks to send you tomorrow, k? I love ya too",,,
ham,No. But we'll do medical missions to nigeria,,,
ham,"He has lots of used ones babe, but the model doesn't help. Youi have to bring it over and he'll match it up",,,
spam,We tried to contact you re your reply to our offer of a Video Handset? 750 anytime any networks mins? UNLIMITED TEXT? Camcorder? Reply or call 08000930705 NOW,,,
ham,ITS A LAPTOP TAKE IT WITH YOU.,,,
ham,Ya:)going for restaurant..,,,
ham,Those ducking chinchillas,,,
ham,"Also sir, i sent you an email about how to log into the usc payment portal. I.ll send you another message that should explain how things are back home. Have a great weekend.",,,
ham,Mm i had my food da from out,,,
ham,"That's very rude, you on campus?",,,
ham,No way I'm going back there!,,,
ham,Then its most likely called Mittelschmertz. Google it. If you dont have paracetamol dont worry it will go.,,,
ham,Dear i am not denying your words please,,,
ham,Going to join tomorrow.,,,
spam,I am hot n horny and willing I live local to you - text a reply to hear strt back from me 150p per msg Netcollex LtdHelpDesk: 02085076972 reply Stop to end,,,
spam,From next month get upto 50% More Calls 4 Ur standard network charge 2 activate Call 9061100010 C Wire3.net 1st4Terms PoBox84 M26 3UZ Cost �1.50 min MobcudB more,,,
ham,In e msg jus now. U said thanks for gift.,,,
ham,What about this one then.,,,
ham,"Hello! Just got here, st andrews-boy its a long way! Its cold. I will keep you posted",,,
ham,�� thk of wat to eat tonight.,,,
ham,"Oh yes, why is it like torture watching england?",,,
ham,hi baby im sat on the bloody bus at the mo and i wont be home until about 7:30 wanna do somethin later? call me later ortxt back jess xx,,,
ham,No. I.ll meet you in the library,,,
spam,Email AlertFrom: Jeri StewartSize: 2KBSubject: Low-cost prescripiton drvgsTo listen to email call 123,,,
spam,"Dear Voucher Holder, 2 claim this weeks offer, at your PC go to http://www.e-tlp.co.uk/expressoffer Ts&Cs apply.2 stop texts txt STOP to 80062.",,,
ham,Noice. Text me when you're here,,,
ham,"I jus hope its true that  missin me cos i'm really missin him! You haven't done anything to feel guilty about, yet.",,,
ham,Serious? What like proper tongued her,,,
ham,Oh and by the way you do have more food in your fridge! Want to go out for a meal tonight? ,,,
ham,Well if I'm that desperate I'll just call armand again,,,
spam,Boltblue tones for 150p Reply POLY# or MONO# eg POLY3 1. Cha Cha Slide 2. Yeah 3. Slow Jamz 6. Toxic 8. Come With Me or STOP 4 more tones txt MORE,,,
ham," says that he's quitting at least5times a day so i wudn't take much notice of that. Nah, she didn't mind. Are you gonna see him again? Do you want to come to taunton tonight? U can tell me all about !",,,
ham,"Wen ur lovable bcums angry wid u, dnt take it seriously.. Coz being angry is d most childish n true way of showing deep affection, care n luv!.. kettoda manda... Have nice day da.",,,
ham,Be sure to check your yahoo email. We sent photos yesterday,,,
ham,Nope watching tv at home... Not going out. V bored...,,,
spam,TBS/PERSOLVO. been chasing us since Sept for�38 definitely not paying now thanks to your information. We will ignore them. Kath. Manchester.,,,
ham,What is your record for one night? :),,,
spam,"Congratulations - Thanks to a good friend U have WON the �2,000 Xmas prize. 2 claim is easy, just call 08712103738 NOW! Only 10p per minute. BT-national-rate",,,
ham,Probably gonna swing by in a wee bit,,,
ham,"Nah, I'm a perpetual DD",,,
spam,"WIN: We have a winner! Mr. T. Foley won an iPod! More exciting prizes soon, so keep an eye on ur mobile or visit www.win-82050.co.uk",,,
ham,"Just wondering, the others just took off",,,
ham,I send the print  outs da.,,,
ham,What can i do? Might accidant tookplace between somewhere ghodbandar rd. Traffic moves slovely. So plz slip &amp; don't worry.,,,
ham,Friendship poem: Dear O Dear U R Not Near But I Can Hear Dont Get Fear Live With Cheer No More Tear U R Always my Dear. Gud ni8,,,
spam,Bored housewives! Chat n date now! 0871750.77.11! BT-national rate 10p/min only from landlines!,,,
ham,No..but heard abt tat..,,,
ham,He said i look pretty wif long hair wat. But i thk he's cutting quite short 4 me leh.,,,
ham,Nice.nice.how is it working?,,,
ham,Were trying to find a Chinese food place around here,,,
ham,Haha... Really oh no... How? Then will they deduct your lesson tmr?,,,
ham,"K, want us to come by now?",,,
ham,"I'm gonna be home soon and i don't want to talk about this stuff anymore tonight, k? I've cried enough today.",,,
ham,Aight sorry I take ten years to shower. What's the plan?,,,
ham,Pls give her the food preferably pap very slowly with loads of sugar. You can take up to an hour to give it. And then some water. Very very slowly.,,,
ham,"Cool, I'll text you when I'm on the way",,,
ham,Why do you ask princess?,,,
ham,I lost 4 pounds since my doc visit last week woot woot! Now I'm gonna celebrate by stuffing my face!,,,
ham,"Aight, text me tonight and we'll see what's up",,,
ham,Cbe is really good nowadays:)lot of shop and showrooms:)city is shaping good.,,,
spam,FreeMsg Today's the day if you are ready! I'm horny & live in your town. I love sex fun & games! Netcollex Ltd 08700621170150p per msg reply Stop to end,,,
spam,Someonone you know is trying to contact you via our dating service! To find out who it could be call from your mobile or landline 09064015307 BOX334SK38ch ,,,
ham,When i have stuff to sell i.ll tell you,,,
ham,Actually i deleted my old website..now i m blogging at magicalsongs.blogspot.com,,,
ham,Hi its me you are probably having too much fun to get this message but i thought id txt u cos im bored! and james has been farting at me all night,,,
ham,HELLO PEACH! MY CAKE TASTS LUSH!,,,
ham,Wat uniform? In where get?,,,
ham,Please don't text me anymore. I have nothing else to say.,,,
ham,You still at grand prix?,,,
ham,Babe? You said 2 hours and it's been almost 4 ... Is your internet down ?,,,
ham,Hope you are having a great new semester. Do wish you the very best. You are made for greatness.,,,
ham,Ok but knackered. Just came home and went to sleep! Not good at this full time work lark.,,,
ham,Do you know when dad will be back?,,,
ham,"Awesome, I'll see you in a bit",,,
ham,"Good afternon, my love. How are today? I hope your good and maybe have some interviews. I wake and miss you babe. A passionate kiss from across the sea",,,
ham,What do u want when i come back?.a beautiful necklace as a token of my heart for you.thats what i will give but ONLY to MY WIFE OF MY LIKING.BE THAT AND SEE..NO ONE can give you that.dont call me.i will wait till i come.,,,
ham,Go fool dont cheat others ok,,,
ham,Lol no. I just need to cash in my nitros. Hurry come on before I crash out!,,,
spam,PRIVATE! Your 2004 Account Statement for 07742676969 shows 786 unredeemed Bonus Points. To claim call 08719180248 Identifier Code: 45239 Expires,,,
ham,Ok i shall talk to him,,,
ham,Tension ah?what machi?any problem?,,,
ham,Even my brother is not like to speak with me. They treat me like aids patent.,,,
ham,R �_ comin back for dinner?,,,
ham,Oops. 4 got that bit.,,,
spam,"I want some cock! My hubby's away, I need a real man 2 satisfy me. Txt WIFE to 89938 for no strings action. (Txt STOP 2 end, txt rec �1.50ea. OTBox 731 LA1 7WS. )",,,
ham,Hmmm.still we dont have opener?,,,
ham,"Hi Chikku, send some nice msgs",,,
ham,"I'm an actor. When i work, i work in the evening and sleep late. Since i'm unemployed at the moment, i ALWAYS sleep late. When you're unemployed, every day is saturday.",,,
ham,"Say this slowly.? GOD,I LOVE YOU &amp; I NEED YOU,CLEAN MY HEART WITH YOUR BLOOD.Send this to Ten special people &amp; u c miracle tomorrow, do it,pls,pls do it...",,,
ham,"Yo, the game almost over? Want to go to walmart soon",,,
spam,"Shop till u Drop, IS IT YOU, either 10K, 5K, �500 Cash or �100 Travel voucher, Call now, 09064011000. NTT PO Box CR01327BT fixedline Cost 150ppm mobile vary",,,
ham,"If e timing can, then i go w u lor...",,,
ham,The world's most happiest frnds never have the same characters... Dey just have the best understanding of their differences...,,,
ham,"Hmm... Dunno leh, mayb a bag 4 goigng out dat is not too small. Or jus anything except perfume, smth dat i can keep.",,,
ham,Quite late lar... Ard 12 anyway i wun b drivin...,,,
ham,"Oh, then your phone phoned me but it disconnected",,,
spam,"For ur chance to win a �250 cash every wk TXT: ACTION to 80608. T's&C's www.movietrivia.tv custcare 08712405022, 1x150p/wk",,,
spam,You are a winner you have been specially selected to receive �1000 cash or a �2000 award. Speak to a live operator to claim call 087123002209am-7pm. Cost 10p,,,
ham,"Well imma definitely need to restock before thanksgiving, I'll let you know when I'm out",,,
ham,Still chance there. If you search hard you will get it..let have a try :),,,
ham,Rats. Hey did u ever vote for the next themes?,,,
ham,Reason is if the team budget is available at last they buy the unsold players for at base rate..,,,
ham,I'm always on yahoo messenger now. Just send the message to me and i.ll get it you may have to send it in the mobile mode sha but i.ll get it. And will reply.,,,
ham,Mystery solved! Just opened my email and he's sent me another batch! Isn't he a sweetie,,,
ham,\HEY HEY WERETHE MONKEESPEOPLE SAY WE MONKEYAROUND! HOWDY GORGEOUS," HOWU DOIN? FOUNDURSELF A JOBYET SAUSAGE?LOVE JEN XXX\""""",,
ham,Ard 515 like dat. Y?,,,
ham,"Sad story of a Man - Last week was my b'day. My Wife did'nt wish me. My Parents forgot n so did my Kids . I went to work. Even my Colleagues did not wish. As I entered my cabin my PA said, '' Happy B'day Boss !!''. I felt special. She askd me 4 lunch. After lunch she invited me to her apartment. We went there. She said,'' do u mind if I go into the bedroom for a minute ? '' ''OK'', I sed in a sexy mood. She came out 5 minuts latr wid a cake...n My Wife, My Parents, My Kidz, My Friends n My Colleagues. All screaming.. SURPRISE !! and I was waiting on the sofa.. ... ..... ' NAKED...!",,,
ham,Yup. Thk of u oso boring wat.,,,
ham,I have a rather prominent bite mark on my right cheek,,,
ham,Cool. I am  &lt;#&gt;  inches long. hope you like them big!,,,
ham,i cant talk to you now.i will call when i can.dont keep calling.,,,
ham,I meant as an apology from me for texting you to get me drugs at  &lt;#&gt; at night,,,
ham,I think its far more than that but find out. Check google maps for a place from your dorm.,,,
ham,Very hurting n meaningful lines ever: \I compromised everything for my love," But at d end my love compromised me for everything:-(\"".. Gud mornin:-)""",,
ham,"Hi, my love! How goes that day? Fuck, this morning I woke and dropped my cell on the way down the stairs but it seems alright ... *phews* I miss you !",,,
ham,"Night has ended for another day, morning has come in a special way. May you smile like the sunny rays and leaves your worries at the blue blue bay. Gud mrng",,,
ham,�� dun wan to watch infernal affair?,,,
spam,Call Germany for only 1 pence per minute! Call from a fixed line via access number 0844 861 85 85. No prepayment. Direct access!,,,
spam,"Hi, this is Mandy Sullivan calling from HOTMIX FM...you are chosen to receive �5000.00 in our Easter Prize draw.....Please telephone 09041940223 to claim before 29/03/05 or your prize will be transferred to someone else....",,,
ham,I dunno lei... Like dun haf...,,,
ham,"THAT��S ALRITE GIRL, U KNOW GAIL IS NEVA WRONG!!TAKE CARE SWEET AND DON��T WORRY.C U L8TR HUN!LOVE Yaxxx",,,
ham,Just seeing your missed call my dear brother. Do have a gr8 day.,,,
ham,The Xmas story is peace.. The Xmas msg is love.. The Xmas miracle is jesus.. Hav a blessed month ahead &amp; wish U Merry Xmas...,,,
ham,Why didn't u call on your lunch?,,,
ham,"'Wnevr i wana fal in luv vth my books, My bed fals in luv vth me..!'' . Yen madodu, nav pretsorginta, nammanna pretsovru important alwa....!!:) Gud eveB-).",,,
ham,No dear i do have free messages without any recharge. Hi hi hi,,,
ham,Congrats ! Treat pending.i am not on mail for 2 days.will mail once thru.Respect mother at home.check mails.,,,
ham,Oh is it? Send me the address,,,
spam,YES! The only place in town to meet exciting adult singles is now in the UK. Txt CHAT to 86688 now! 150p/Msg.,,,
spam,Reminder: You have not downloaded the content you have already paid for. Goto http://doit. mymoby. tv/ to collect your content.,,,
ham,Yeah. I got a list with only u and Joanna if I'm feeling really anti social,,,
spam,"Final Chance! Claim ur �150 worth of discount vouchers today! Text YES to 85023 now! SavaMob, member offers mobile! T Cs SavaMob POBOX84, M263UZ. �3.00 Subs 16",,,
ham,Do you know what Mallika Sherawat did yesterday? Find out now @  &lt;URL&gt;,,,
ham,Chk in ur belovd ms dict,,,
spam,Warner Village 83118 C Colin Farrell in SWAT this wkend @Warner Village & get 1 free med. Popcorn!Just show msg+ticket@kiosk.Valid 4-7/12. C t&c @kiosk. Reply SONY 4 mre film offers,,,
ham,U know we watchin at lido?,,,
spam,"Wan2 win a Meet+Greet with Westlife 4 U or a m8? They are currently on what tour? 1)Unbreakable, 2)Untamed, 3)Unkempt. Text 1,2 or 3 to 83049. Cost 50p +std text",,,
ham,Alright i have a new goal now,,,
spam,Todays Vodafone numbers ending with 4882 are selected to a receive a �350 award. If your number matches call 09064019014 to receive your �350 award.,,,
ham,Watching tv lor...,,,
ham,Yes princess! I want to catch you with my big strong hands...,,,
ham,Yup,,,
ham,Yes just finished watching days of our lives. I love it.,,,
ham,"I'm done. I'm sorry. I hope your next space gives you everything you want. Remember all the furniture is yours. If i'm not around when you move it, just lock all the locks and leave the key with jenne.",,,
spam,8007 25p 4 Alfie Moon's Children in Need song on ur mob. Tell ur m8s. Txt TONE CHARITY to 8007 for nokias or POLY CHARITY for polys :zed 08701417012 profit 2 charity ,,,
spam,"FreeMsg: Claim ur 250 SMS messages-Text OK to 84025 now!Use web2mobile 2 ur mates etc. Join Txt250.com for 1.50p/wk. T&C BOX139, LA32WU. 16 . Remove txtX or stop",,,
ham,I REALLY NEED 2 KISS U I MISS U MY BABY FROM UR BABY 4EVA,,,
ham,Is that seriously how you spell his name?,,,
ham,Oh k. . I will come tomorrow,,,
ham,I'm always looking for an excuse to be in the city.,,,
ham,"So many people seems to be special at first sight, But only very few will remain special to you till your last sight.. Maintain them till life ends.. Sh!jas",,,
ham,Lol. Well quality aint bad at all so i aint complaining,,,
ham,HI DARLIN IVE JUST GOT BACK AND I HAD A REALLY NICE NIGHT AND THANKS SO MUCH FOR THE LIFT SEE U TOMORROW XXX,,,
ham,Convey my regards to him,,,
ham,"U need my presnts always bcz U cant mis love. \jeevithathile irulinae neekunna prakasamanu sneham\"" prakasam ennal prabha 'That mns prabha is'LOVE' Got it. Dont mis me....""",,,
ham,"Sorry, I'll call later",,,
ham,Got meh... When?,,,
ham,"Motivate Behind every darkness, there is a shining light waiting for you to find it... Behind every best friend, there is always trust and love... BSLVYL",,,
spam,YOU HAVE WON! As a valued Vodafone customer our computer has picked YOU to win a �150 prize. To collect is easy. Just call 09061743386 ,,,
ham,Im just wondering what your doing right now?,,,
spam,Guess what! Somebody you know secretly fancies you! Wanna find out who it is? Give us a call on 09065394514 From Landline DATEBox1282EssexCM61XN 150p/min 18,,,
ham,"\BOO BABE! U ENJOYIN YOURJOB? U SEEMED 2 B GETTIN ON WELL HUNNY!HOPE URE OK?TAKE CARE & I��LLSPEAK 2U SOONLOTS OF LOVEME XXXX.\""""",,,
ham,I anything lor...,,,
