Type,Text,C3,C4,C5
ham,Pls clarify back if an open return ticket that i have can be preponed for me to go back to kerala.,,,
ham,"There're some people by mu, I'm at the table by lambda",,,
ham,Yes I started to send requests to make it but pain came back so I'm back in bed. Double coins at the factory too. I gotta cash in all my nitros.,,,
ham,Its hard to believe things like this. All can say lie but think twice before saying anything to me.,,,
ham,"Sorry, I'll call later",,,
ham,I love to wine and dine my lady!,,,
ham,Are u awake? Is there snow there?,,,
ham,Then cant get da laptop? My matric card wif �_ lei... ,,,
ham,I gotta collect da car at 6 lei.,,,
ham,I will lick up every drop :) are you ready to use your mouth as well?,,,
ham,Hi Dear Call me its urgnt. I don't know whats your problem. You don't want to work or if you have any other problem at least tell me. Wating for your reply.,,,
ham,Nite...,,,
ham,HI ITS KATE CAN U GIVE ME A RING ASAP XXX,,,
ham,I went to project centre,,,
ham,"1) Go to write msg 2) Put on Dictionary mode 3)Cover the screen with hand, 4)Press  &lt;#&gt; . 5)Gently remove Ur hand.. Its interesting..:)",,,
ham, &lt;#&gt;  in mca. But not conform.,,,
ham,Hi. I'm always online on yahoo and would like to chat with you someday,,,
ham,So u gonna get deus ex?,,,
ham,Lol! Oops sorry! Have fun. ,,,
ham,No no. I will check all rooms befor activities,,,
ham,Sent me de webadres for geting salary slip,,,
spam,WIN URGENT! Your mobile number has been awarded with a �2000 prize GUARANTEED call 09061790121 from land line. claim 3030 valid 12hrs only 150ppm ,,,
ham,"Sorry, I can't help you on this.",,,
ham,Same to u...,,,
spam,A link to your picture has been sent. You can also use http://alto18.co.uk/wave/wave.asp?o=44345,,,
ham,I would but I'm still cozy. And exhausted from last night.nobody went to school or work. Everything is closed.,,,
ham,Okie...,,,
ham,Lol they were mad at first but then they woke up and gave in.,,,
ham,Now? I'm going out 4 dinner soon..,,,
ham,Hello- thanx for taking that call. I got a job! Starts on monday!,,,
ham,1. Tension face 2. Smiling face 3. Waste face 4. Innocent face 5.Terror face 6.Cruel face 7.Romantic face 8.Lovable face 9.decent face  &lt;#&gt; .joker face.,,,
ham,No probs hon! How u doinat the mo?,,,
ham,"I'll see if I can swing by in a bit, got some things to take care of here firsg",,,
ham,I dont want to hear anything,,,
ham,I need to come home and give you some good lovin...,,,
ham,So what about you. What do you remember,,,
ham,"The guy (kadeem) hasn't been selling since the break, I know one other guy but he's paranoid as fuck and doesn't like selling without me there and I can't be up there til late tonight",,,
ham,No problem with the renewal. I.ll do it right away but i dont know his details.,,,
spam,Cashbin.co.uk (Get lots of cash this weekend!) www.cashbin.co.uk Dear Welcome to the weekend We have got our biggest and best EVER cash give away!! These..,,,
ham,Wat time �_ wan today?,,,
ham,K tell me anything about you.,,,
ham,"Sorry, my battery died, I can come by but I'm only getting a gram for now, where's your place?",,,
ham,How dare you change my ring,,,
ham,Oh sorry please its over,,,
ham,Good morning pookie pie! Lol hope I didn't wake u up,,,
ham,Okie,,,
ham,"I'll get there at 3, unless you guys want me to come some time sooner",,,
ham,My slave! I want you to take 2 or 3 pictures of yourself today in bright light on your cell phone! Bright light!,,,
ham,Even my brother is not like to speak with me. They treat me like aids patent.,,,
ham,Ee msg na poortiyagi odalebeku: Hanumanji 7 name 1-Hanuman 2-Bajarangabali 3-Maruti 4-Pavanaputra 5-Sankatmochan 6-Ramaduth 7-Mahaveer ee 7 name  &lt;#&gt;  janarige ivatte kalisidare next saturday olage ondu good news keluviri...! Maretare inde 1 dodda problum nalli siguviri idu matra  &lt;#&gt; % true.. Don't neglet.,,,
ham,I'm still looking for a car to buy. And have not gone 4the driving test yet.,,,
ham,"Whatever, juliana. Do whatever you want.",,,
ham,"I call you later, don't have network. If urgnt, sms me.",,,
ham,"Aight fuck it, I'll get it later",,,
ham,Oh did you charge camera,,,
ham,Yeah my usual guy's out of town but there're definitely people around I know,,,
ham,I'm at work. Please call,,,
spam,You won't believe it but it's true. It's Incredible Txts! Reply G now to learn truly amazing things that will blow your mind. From O2FWD only 18p/txt,,,
ham,"No idea, I guess we'll work that out an hour after we're supposed to leave since as usual nobody has any interest in figuring shit out before the last second",,,
ham,"Did I forget to tell you ? I want you , I need you, I crave you ... But most of all ... I love you my sweet Arabian steed ... Mmmmmm ... Yummy",,,
ham,Much better now thanks lol,,,
ham,Great. P diddy is my neighbor and comes for toothpaste every morning,,,
ham,No calls..messages..missed calls,,,
ham,You are gorgeous! keep those pix cumming :) thank you!,,,
spam,"Hi babe its Jordan, how r u? Im home from abroad and lonely, text me back if u wanna chat xxSP visionsms.com Text stop to stopCost 150p 08712400603",,,
ham,All e best 4 ur exam later.,,,
ham,Well keep in mind I've only got enough gas for one more round trip barring a sudden influx of cash,,,
ham,Still chance there. If you search hard you will get it..let have a try :),,,
spam,Please call our customer service representative on 0800 169 6031 between 10am-9pm as you have WON a guaranteed �1000 cash or �5000 prize!,,,
ham,That is wondar full flim.,,,
ham,R u still working now?,,,
ham,Ah poop. Looks like ill prob have to send in my laptop to get fixed cuz it has a gpu problem,,,
ham,"Yeah, don't go to bed, I'll be back before midnight",,,
ham,Infact happy new year. How are you where are you when are we seeing,,,
ham,Haven't heard anything and he's not answering my texts so I'm guessing he flaked. That said the jb is fantastic,,,
ham,Are you sure you don't mean \get here," we made you hold all the weed\""""",,
ham,"Aight, let me know when you're gonna be around usf",,,
ham,Surly ill give it to you:-) while coming to review.,,,
ham, gonna let me know cos comes bak from holiday that day.  is coming. Don't4get2text me  number. ,,,
ham,"Also sir, i sent you an email about how to log into the usc payment portal. I.ll send you another message that should explain how things are back home. Have a great weekend.",,,
ham,Ic. There are a lotta childporn cars then.,,,
ham,That was random saw my old roomate on campus. He graduated,,,
ham,I have a rather prominent bite mark on my right cheek,,,
ham,i dnt wnt to tlk wid u,,,
ham,"Hey, iouri gave me your number, I'm wylie, ryan's friend",,,
spam,December only! Had your mobile 11mths+? You are entitled to update to the latest colour camera mobile for Free! Call The Mobile Update VCo FREE on 08002986906 ,,,
ham,Lmao you know me so well...,,,
ham,Babe ? I lost you ... Will you try rebooting ?,,,
ham,Might ax well im there.,,,
ham,Cuz ibored. And don wanna study,,,
spam,Todays Voda numbers ending 7548 are selected to receive a $350 award. If you have a match please call 08712300220 quoting claim code 4041 standard rates app,,,
ham,Oh... Kay... On sat right?,,,
ham,I accidentally deleted the message. Resend please.,,,
ham,"\CHEERS FOR CALLIN BABE.SOZI CULDNT TALKBUT I WANNATELL U DETAILS LATER WENWECAN CHAT PROPERLY X\""""",,,
ham,I tagged MY friends that you seemed to count as YOUR friends.,,,
spam,"For ur chance to win a �250 wkly shopping spree TXT: SHOP to 80878. T's&C's www.txt-2-shop.com custcare 08715705022, 1x150p/wk",,,
spam,You have 1 new voicemail. Please call 08719181513.,,,
spam,"TheMob>Hit the link to get a premium Pink Panther game, the new no. 1 from Sugababes, a crazy Zebra animation or a badass Hoody wallpaper-all 4 FREE!",,,
ham,Ummma.will call after check in.our life will begin from qatar so pls pray very hard.,,,
ham,U studying in sch or going home? Anyway i'll b going 2 sch later.,,,
ham,What's ur pin?,,,
ham,K.k:)when are you going?,,,
ham,R u in this continent?,,,
ham,Ok give me 5 minutes I think I see her. BTW you're my alibi. You were cutting my hair the whole time.,,,
ham,Hi juan. Im coming home on fri hey. Of course i expect a welcome party and lots of presents. Ill phone u when i get back. Loads of love nicky x x x x x x x x x,,,
ham,"Sorry sir, i will call you tomorrow.  senthil.hsbc",,,
ham,"Oh! Shit, I thought that was your trip! Loooooool ... That just makes SO much more sense now ... *grins* and the sofa reference was ... The \sleep on a couch\"" link you sent me ... Wasn't that how you went on your trip ? Oh ... And didn't your babe go with you for that celebration with your rents?""",,,
ham,Oh ya ya. I remember da. .,,,
ham,Wish i were with you now!,,,
ham,Yup i'm elaborating on the safety aspects and some other issues..,,,
spam,URGENT! Your Mobile number has been awarded with a �2000 prize GUARANTEED. Call 09061790126 from land line. Claim 3030. Valid 12hrs only 150ppm,,,
ham,Hai priya are you right. What doctor said pa. Where are you.,,,
ham,Hiya. How was last night? I've been naughty and bought myself clothes and very little ... Ready for more shopping tho! What kind of time do you wanna meet?,,,
ham,"Today is \song dedicated day..\"" Which song will u dedicate for me? Send this to all ur valuable frnds but first rply me...""",,,
ham,"Sorry, I'll call later",,,
ham,"Erm ��_ ill pick you up at about 6.45pm. That'll give enough time to get there, park and that.",,,
ham,Ok...,,,
ham,"Me not waking up until 4 in the afternoon, sup",,,
ham,Oh yeah! And my diet just flew out the window,,,
spam,This message is brought to you by GMW Ltd. and is not connected to the,,,
ham,Even if he my friend he is a priest call him now,,,
spam,This msg is for your mobile content order It has been resent as previous attempt failed due to network error Queries to customersqueries@netvision.uk.com,,,
ham,aathi..where are you dear..,,,
ham,I'm always looking for an excuse to be in the city.,,,
ham,"Dear Sir,Salam Alaikkum.Pride and Pleasure meeting you today at the Tea Shop.We are pleased to send you our contact number at Qatar.Rakhesh an Indian.Pls save our Number.Respectful Regards.",,,
ham,"Er, hello, things didn���t quite go to plan ��� is limping slowly home followed by aa and with exhaust hanging off",,,
ham,Cos i was out shopping wif darren jus now n i called him 2 ask wat present he wan lor. Then he started guessing who i was wif n he finally guessed darren lor.,,,
ham,\SHIT BABE.. THASA BIT MESSED UP.YEH, SHE SHUDVETOLD U. DID URGRAN KNOW?NEWAY," ILLSPEAK 2 U2MORO WEN IM NOT ASLEEP...\""""",
ham,For real tho this sucks. I can't even cook my whole electricity is out. And I'm hungry.,,,
spam,74355 XMAS iscoming & ur awarded either �500 CD gift vouchers & free entry 2 r �100 weekly draw txt MUSIC to 87066 TnC,,,
ham,I will come to ur home now,,,
spam,<Forwarded from 21870000>Hi - this is your Mailbox Messaging SMS alert. You have 4 messages. You have 21 matches. Please call back on 09056242159 to retrieve your messages and matches,,,
ham,This is ur face test ( 1 2 3 4 5 6 7 8 9  &lt;#&gt;  ) select any number i will tell ur face astrology.... am waiting. quick reply...,,,
spam,"URGENT. Important information for 02 user. Today is your lucky day! 2 find out why , log onto http://www.urawinner.com there is a fantastic surprise awaiting you !",,,
ham,Ok. Every night take a warm bath drink a cup of milk and you'll see a work of magic. You still need to loose weight. Just so that you know,,,
ham,if you aren't here in the next  &lt;#&gt;  hours imma flip my shit,,,
ham,I know a few people I can hit up and fuck to the yes,,,
ham,"Just making dinner, you ?",,,
ham,How come she can get it? Should b quite diff to guess rite...,,,
ham,If you r @ home then come down within 5 min,,,
spam,Urgent! Please call 09061213237 from a landline. �5000 cash or a 4* holiday await collection. T &Cs SAE PO Box 177 M227XY. 16+,,,
ham,Lol grr my mom is taking forever with my prescription. Pharmacy is like 2 minutes away. Ugh.,,,
spam,"HOT LIVE FANTASIES call now 08707500020 Just 20p per min NTT Ltd, PO Box 1327 Croydon CR9 5WB 0870 is a national rate call",,,
ham,Ujhhhhhhh computer shipped out with address to sandiago and parantella lane. Wtf. Poop.,,,
ham,�� takin linear algebra today?,,,
spam,Guess what! Somebody you know secretly fancies you! Wanna find out who it is? Give us a call on 09065394973 from Landline DATEBox1282EssexCM61XN 150p/min 18,,,
ham,Hope this text meets you smiling. If not then let this text give you a reason to smile. Have a beautiful day.,,,
ham,"\Hello-/@drivby-:0quit edrunk sorry iff pthis makes no senrd-dnot no how ^ dancce 2 drum n basq!ihave fun 2nhite x ros xxxxxxx\""""",,,
spam,"\For the most sparkling shopping breaks from 45 per person; call 0121 2025050 or visit www.shortbreaks.org.uk\""""",,,
ham,Today iZ Yellow rose day. If u love my frndship give me 1 misscall &amp; send this to ur frndZ &amp; See how many miss calls u get. If u get 6missed U marry ur Lover.,,,
ham,"Omw back to tampa from west palm, you hear what happened?",,,
ham,Yar lor... How u noe? U used dat route too?,,,
spam,PRIVATE! Your 2004 Account Statement for 07742676969 shows 786 unredeemed Bonus Points. To claim call 08719180248 Identifier Code: 45239 Expires,,,
ham,"Sorry, I'll call later",,,
spam,"Eerie Nokia tones 4u, rply TONE TITLE to 8007 eg TONE DRACULA to 8007 Titles: GHOST, ADDAMSFA, MUNSTERS, EXORCIST, TWILIGHT www.getzed.co.uk POBox36504W45WQ 150p",,,
spam,07732584351 - Rodger Burns - MSG = We tried to call you re your reply to our sms for a free nokia mobile + free camcorder. Please call now 08000930705 for delivery tomorrow,,,
ham,Dont you have message offer,,,
ham,Hi.what you think about match?,,,
ham,Then u going ikea str aft dat?,,,
ham,"Yeah, that's fine! It's �6 to get in, is that ok? ",,,
